股票代码,股票名称,股票上市日期,股票上市地点,股票所属行业,每股收益,每股净资产,净资产收益率,总资产收益率,毛利率,净利率,营业利润率,市盈率（静）,市盈率（TTM）,市净率,市销率,股息率,营业收入增长率,净利润增长率,净资产增长率,净利润增速,资产负债率,流动比率,总资产周转率,存货周转率,应收账款周转率,每股经营现金流,现金流量比率
002465,海格通信,,深圳,,717272,0.02,1089,,-13.9675070081,-98.716337512639,27.3632309531,67866,-25725,289,448,35.4574675359,1.092341832424,-3501,20100831,-3501,36061047264.44,2481833948.0,0.2972638728,1490,800,,
002466,天齐锂业,,深圳,,17278,0.25,1089,,-0.0167251016,102.675914178797,44.3146214787,-912,-1846,172,358,31.3270273073,9.404962264337,7145,20100831,7145,72066039709.53,1641221583.0,30.278404952,4710,2444,,
002467,二六三,,深圳,,13870,0.84,1089,,-27.0145013755,-41.170071690375,45.0126050458,13024,15584,470,849,14.9826303891,0.101197273241,-1802,20100908,-1802,8926163455.77,1375371873.0,10.0185153398,958,310,,
002468,申通快递,,深圳,,2915,2.4,1089,,18.4251835979,24.041540565102,5.6736919953,2647,2535,283,351,62.5280252568,3.896594407334,4712,20100908,4712,27523822944.68,1530802166.0,1.963589826,1973,918,,
002469,三维化学,,深圳,,2499,4.43,1089,,21.808047767,42.535460181357,19.9394856486,2290,2015,227,278,17.6855991414,1.832879152726,-2322,20100908,-2322,6014956580.099999,648862630.0,9.5136540574,1303,428,,
002470,金正大,,深圳,,-3755,-3.88,1025,,4.8100028229,-146.50039270574,11.8103408684,9855,-3145,294,268,82.2891807171,-1.04051087485,201,20100908,201,5881989658.18,3286027742.0,-1.5894020993,248,129,,
002471,中超控股,,深圳,,-8319,-1.17,65,,0.8135310973,23.076993812315,10.4567658505,-31462,-43921,389,561,68.7260977767,0.154886121913,1033,20100910,1033,6734299200.0,1368760000.0,-2.0214667072,682,189,,
002472,双环传动,,深圳,,2879,3.08,1089,,-0.4702031838,24.703980240644,26.8206196894,3105,2947,357,283,43.8040177643,4.204330073491,-6593,20100910,-6593,31789250325.0,847713342.0,14.032732685,4278,2012,,
002474,榕基软件,,深圳,,-8688,-1.9,65,,-4.5875608379,-8.103576939177,26.2972455178,-5277,-5159,334,538,44.0612649778,0.384671431678,-5381,20100915,-5381,4585614000.0,622200000.0,-11.7763573562,943,424,,
002475,立讯精密,,深圳,,2489,9.13,1089,,20.1791587979,23.129568612974,11.610395087,2474,2263,446,307,62.8720462187,8.044149346622,3882,20100915,3882,330691935391.2,7252016127.0,5.8614524952,4761,2691,,
002476,宝莫股份,,深圳,,6398,1.44,65,,-5.0234631603,105.937704351001,19.7454108532,6099,5433,368,369,10.6344838653,0.147942020327,-2597,20100915,-2597,3439440000.0,612000000.0,10.5294383758,613,334,,
002478,常宝股份,,深圳,,1006,4.45,1089,,0.2572780413,-21.814426336569,15.568413088,808,910,89,191,33.3497393149,3.309328295637,-3024,20100921,-3024,5126611637.320001,900986228.0,9.4714104115,583,411,,
002479,富春环保,,深圳,,1272,4.22,1,,13.0654271793,88.868015509712,17.7633145071,1966,1442,114,179,48.0735659032,1.661521438671,-391,20100921,-391,4740200000.0,865000000.0,9.4130147426,578,348,,
002480,新筑股份,,深圳,,-4084,-6.88,1,,-37.5273191098,62.909289800956,40.9001938938,-1352,-1879,582,267,84.4873423466,-2.064081626635,-1985,20100921,-1985,5530322737.3,769168670.0,-3.1066802932,791,291,,
002481,双塔食品,,深圳,,6547,2.05,1089,,6.1804401179,0.891803204171,17.9212865506,7524,7486,271,522,41.4635478177,0.923547104786,-559,20100921,-559,7118428804.999999,1233696500.0,5.1218747348,743,380,,
002482,广田集团,,深圳,,-4905,-13.18,1025,,223.8868842475,40.355284243614,5.5596169226,-3477,-4574,1384,203,80.0922420527,-1.918716615049,-2426,20100929,-2426,6976789995.18,3750962363.0,-13.2117664314,320,148,,
002483,润邦股份,,深圳,,1922,3.65,1089,,-0.4216968235,-6.11204489016,19.7630474613,1292,1321,145,277,58.3383299512,1.155660005925,-7005,20100929,-7005,6267331679.91,886468413.0,6.7265460456,790,374,,
002484,江海股份,,深圳,,3831,2.56,1089,,10.1398432764,11.038118866481,24.3238724986,3558,3478,402,458,23.8285160711,3.389139156202,2399,20100929,2399,23295850743.99,850523941.0,13.2110701112,3126,1188,,
002485,ST雪发,,深圳,,-6087,-0.7,4,,29.9294674815,-33.167534852425,3.6245705609,-1381,-1362,171,118,31.2806438433,-0.908571760938,3263,20101015,3263,2094400000.0,544000000.0,-3.973089901,485,235,,
002486,嘉麟杰,,深圳,,6141,0.91,1,,14.8763758583,245.360442044621,21.5791681251,12247,6650,223,321,16.5690791356,0.341138646346,-3688,20101015,-3688,2340964004.0,824283100.0,3.863863712,322,154,,
002487,大金重工,,深圳,,2345,3.13,1089,,146.3582656986,335.905026862198,30.9536222671,4572,3324,291,268,41.1362515524,4.564032783779,-3955,20101015,-3955,21664345385.53,637749349.0,20.2464819677,3495,1718,,
002488,金固股份,,深圳,,22131,0.85,1089,,10.0407129421,45.3600092804,12.9246002092,57797,41064,382,84,54.2535819325,0.165454816202,-2452,20101021,-2452,13398609814.900002,995439065.0,2.4774980366,1524,696,,
002489,浙江永强,,深圳,,840,11.92,1089,,3.3358828646,0.881379846106,21.8092823866,1864,1846,191,418,34.3870165716,0.791485421083,-1138,20101021,-1138,8610994762.61,2169016313.0,16.8068553784,439,252,,
002490,山东墨龙,,深圳,,20432,2.44,1025,,31.9026576525,-92.850570309751,9.7871428886,-11374,-2465,985,615,78.3316418825,-1.826681884253,-1434,20101021,-1434,4970595532.0,797848400.0,1.4998046387,772,184,,
002491,通鼎互联,,深圳,,1341,5.04,1089,,-15.2662232782,582.974695211635,18.8309042852,9130,2989,264,529,56.0559559523,0.085062691215,2567,20101021,2567,7060168430.0,1229994500.0,19.8165285196,626,307,,
002492,恒基达鑫,,深圳,,3340,2.61,1,,-3.1542991976,14.084536922135,42.9133759597,4560,4205,173,294,23.0998640232,1.973095689778,-4908,20101102,-4908,2968650000.0,405000000.0,26.1254605556,789,399,,
002493,荣盛石化,,深圳,,8428,1.37,1089,,-7.8266129344,-29.821701364281,13.2883517782,14009,21657,233,96,75.1224221378,2.800481867183,1740,20101102,1740,101492733300.64,9989442254.0,1.1210797346,1130,762,,
002494,华斯股份,,深圳,,39210,0.1,1,,-40.659693131,-90.222548833451,32.8149079722,8881,18600,160,363,26.3039783529,-1.020760386245,-4101,20101102,-4101,1973335055.14,377310718.0,1.3952304,548,276,,
002495,佳隆股份,,深圳,,27991,0.21,1,,-1.7569721613,19.037026403692,27.6939562627,10608,10450,236,430,4.3763933429,0.091462325336,-2148,20101102,-2148,2619751680.0,935625600.0,3.8856825194,332,137,,
002496,*ST辉丰,,深圳,,11243,0.86,4,,42.59764331,-67.015055637207,10.0055424673,-1662,-1445,192,223,43.6797676976,-0.673684160939,-4552,20101109,-4552,2577978347.67,1507589677.0,5.5815096969,270,116,,
002497,雅化集团,,深圳,,6065,1.29,1089,,-13.0417386904,32.873483451475,16.9339101957,6406,5666,155,427,21.2135176818,5.754290664328,965,20101109,965,16470118410.8,1152562520.0,2.5390034731,1665,810,,
002498,汉缆股份,,深圳,,2129,1.73,1089,,2.514146644,-28.907925762225,13.554405873,1859,2040,148,81,29.7351051037,1.221122230534,-2086,20101109,-2086,12176073360.0,3326796000.0,7.7198501036,418,274,,
002500,山西证券,,深圳,,2431,1.38,1089,,19.1511731335,57.390230032958,0.0,3409,3023,135,123,74.8476952005,0.558747670259,-1148,20101115,-1148,24266855657.72,3589771547.0,31.6200029642,740,464,,
002501,利源股份,,深圳,,-10172,-7.08,1089,,-52.0172993581,44.008380298965,3.2673929107,-1191,-1219,2616,249,62.8117538781,-2.286807106324,1559,20101117,1559,8555500000.000001,3550000000.0,-44.0736714154,288,103,,
002506,协鑫集成,,深圳,,-1988,-8.85,1089,,7.0637059784,-911.38619268557,3.4183529851,23044,-10218,737,298,88.8849330576,-1.372937261776,-1331,20101118,-1331,15737351188.63,5850316427.0,-6.2711535769,360,174,,
002507,涪陵榨菜,,深圳,,1815,4.94,1089,,0.5147159414,-1.664675619415,54.1493287071,2001,2020,185,150,6.4407413685,3.547159728282,3323,20101123,3323,15993317728.08,1153919028.0,33.5739907437,1678,1115,,
002508,老板电器,,深圳,,1406,3.0,1089,,-7.1965202561,-14.657226236814,52.7225402967,1212,1259,173,127,30.4636722042,10.041508830217,1555,20101123,1555,19125563659.84,944938916.0,16.164767879899998,2500,1697,,
002510,天汽模,,深圳,,8908,0.83,1025,,-1.1577778239,-14.404170332332,13.0239339432,7748,8042,299,756,59.7533492527,0.184695493111,-646,20101125,-646,7380058407.16,1015138708.0,4.4670263908,927,361,,
002511,中顺洁柔,,深圳,,3825,2.74,1089,,7.6720030543,71.443181945266,32.6226442953,14884,8220,209,137,41.7350545541,2.935201583572,1378,20101125,1378,11487353870.09,1286377813.0,3.4936822402,907,593,,
002512,达华智能,,深圳,,-3079,-9.8,1089,,-22.1902591714,-811.484363074603,9.7470371621,19699,-46437,1021,671,80.8303684513,-1.853194091522,-979,20101203,-979,4760442307.8,1147094532.0,-12.986616495100002,720,314,,
002513,蓝丰生化,,深圳,,-2342,-98.31,1,,43.8584108779,27.384965958362,2.3606019103,-822,-850,16559,431,92.4149665405,-6.594143620945,-4026,20101203,-4026,2075299937.34,375280278.0,-6.738284211499999,917,320,,
002514,宝馨科技,,深圳,,-4744,-14.3,1025,,-66.7292457559,38.210232272278,16.2507874036,-587,-598,2923,384,91.4872954895,-1.64183903308,3806,20101203,3806,4500214150.0,720034264.0,-58.6435135281,1025,412,,
002515,金字火腿,,深圳,,18935,0.87,1025,,-14.7292734999,-25.11349607695,24.9746752693,13961,15931,332,222,2.2998061209,0.299685081456,-4088,20101203,-4088,8680103555.88,1210614164.0,13.2258890068,752,386,,
002516,旷达科技,,深圳,,4716,1.19,1025,,15.7230972747,43.651968082393,24.3995951445,5074,4691,230,154,17.7200841284,0.486881604199,928,20101207,928,8295530166.48,1470838682.0,8.7352607297,642,359,,
002517,恺英网络,,深圳,,2316,7.58,1089,,3.4624130414,21.574720517978,83.5715930221,2948,2790,683,378,18.9076884566,2.251203062978,721,20101207,721,48005879467.98,2136443234.0,38.2828397609,2309,862,,
002518,科士达,,深圳,,4456,2.52,1089,,13.5141099521,-10.443645538539,29.370280023,5022,5192,458,657,34.8677306431,4.974231091386,5299,20101207,5299,19795653196.0,582225094.0,11.7687889949,3800,1493,,
002519,银河电子,,深圳,,-10789,-1.24,1089,,-59.7255328168,-121.207037648036,20.1867520875,-908,-732,269,723,31.1686304743,-0.55771583059,-4071,20101207,-4071,6217898556.959999,1126430898.0,-14.2827571344,765,383,,
002520,日发精机,,深圳,,-2749,-9.74,1089,,-23.4902490861,-56.240361902377,14.9831734529,-783,-764,1134,550,85.6098292105,-3.641790612005,1620,20101210,1620,5289228455.55,750245171.0,-13.713915388,968,370,,
002521,齐峰新材,,深圳,,4186,1.57,1089,,-4.7980921359,-42.15165274203,11.3877094445,4702,7959,135,225,26.1317835228,1.97134926762,8553,20101210,8553,5281375701.5,560061050.0,3.822609309,1290,770,,
002522,浙江众成,,深圳,,6769,1.58,65,,-3.398779632,9.440302762919,16.4604143938,6632,6363,214,312,36.2948719275,0.629816937377,588,20101210,588,4918382071.41,905779387.0,1.3782703689,689,290,,
002523,天桥起重,,深圳,,6387,1.81,1089,,15.4237471889,71.677590325512,22.8587057804,10634,7891,228,259,44.6801313469,0.484959228959,-3646,20101210,-3646,5609897568.0,1416640800.0,4.8474280172,497,212,,
002524,光正眼科,,深圳,,84589,1.24,1,,-9.4935869429,11.380859924308,37.6219648735,-1374,-1376,2064,349,90.2544321218,-0.912203350043,-3146,20101217,-3146,2400502552.62,518467074.0,0.2317025195,504,319,,
002526,山东矿机,,深圳,,3757,3.11,1089,,-10.3024216666,10.106438947321,20.7559914815,6522,6041,230,809,36.8825879796,0.550212352288,-2070,20101217,-2070,7398594419.400001,1782793836.0,9.8194658709,580,203,,
002527,新时达,,深圳,,-35592,-0.65,1089,,14.5370745458,65.344895882146,16.958848542,-4019,-4245,935,334,68.8503742662,-1.521344759334,695,20101224,695,11577050140.86,663061291.0,-1.0301346384,1960,546,,
002528,ST英飞拓,,深圳,,18844,2.68,4,,-61.2640568979,111.287064537993,35.2420692943,-894,-1012,1989,329,91.7447911752,-2.921376889104,-7846,20101224,-7846,3608011996.82,1198675082.0,4.3890732585,353,201,,
002529,*ST海源,,深圳,,-1912,-8.33,4,,124.2806628282,-0.044457609145,-3.9354176253,-1114,-1114,664,144,69.3527378528,-4.620778820192,10000,20101224,10000,1781000000.0,260000000.0,-24.1473645481,1106,479,,
002530,金财互联,,深圳,,15202,1.07,1089,,-33.0010459657,466.953452718274,33.492089919,-90585,399111,648,761,32.5893074357,-2.700371259596,810,20101231,810,8298460563.75,779198175.0,8.6500561856,1407,603,,
002531,天顺风能,,深圳,,11852,0.6,1089,,-3.0751768444,-75.078077997388,20.8678510075,6241,30166,142,117,60.6092478909,2.854414921266,1804,20101231,1804,12757838471.8,1796878658.0,5.2056055665,1006,608,,
002532,天山铝业,,深圳,,1128,3.87,1089,,16.116072692,46.994148205037,20.1925390699,1071,996,177,124,49.302709175,2.686541187159,-3310,20101231,-3310,47728344357.9,4651885415.0,13.3459950105,1035,568,,
002533,金杯电工,,深圳,,1459,7.26,1089,,17.501789101500002,7.461018856527,10.3228392727,1520,1467,211,410,59.6343834973,2.321513886724,750,20101231,750,8645825710.359999,733941062.0,3.614010054,1197,750,,
002534,西子洁能,,深圳,,3701,3.47,1089,,-6.491848663,-56.813403263577,20.5467653605,2487,4458,269,224,68.5926696335,2.904197263963,-4365,20110110,-4365,10939240766.400002,735164030.0,6.429014419,1650,870,,
002535,林州重机,,深圳,,3667,3.57,1,,16.2009692813,-14.703921526346,21.8160874763,3565,3721,515,393,83.837488386,-2.533657935156,-5659,20110111,-5659,3399136233.76,801683074.0,5.8694596087,540,307,,
002536,飞龙股份,,深圳,,3808,6.22,1089,,-8.6743271321,14.492496721495,25.519625625,4862,4498,474,1626,38.1368293755,1.767595326418,-7898,20110111,-7898,16025030557.44,574785888.0,9.4782402054,3430,810,,
002537,海联金汇,,深圳,,6816,1.25,1089,,-18.0046925573,-8.073595611732,12.9046020691,28078,30871,340,1063,53.360768385,-0.755113975244,10000,20110110,10000,13806436921.2,1174016745.0,3.0267272856000003,1227,463,,
002538,司尔特,,深圳,,3172,1.46,1089,,33.6533032224,-50.840580483613,11.4124459366,1543,1765,92,220,18.589602421,2.34572540837,-4751,20110118,-4751,4805518945.69,853555763.0,3.5059496785,731,429,,
002539,云图控股,,深圳,,1372,2.86,1089,,15.2838125756,18.992806107124,11.6931187226,1731,1648,157,678,61.7325265555,3.515091288193,10000,20110118,10000,13925054975.86,1207723762.0,4.5574792357,1153,662,,
002540,亚太科技,,深圳,,2043,3.7,1025,,4.1158031942,-15.459231806296,12.0408389074,1837,2001,156,630,31.0535741184,1.581895070007,6052,20110118,6052,8501698774.769999,1248413917.0,5.585478176800001,732,432,,
002541,鸿路钢构,,深圳,,2145,2.98,1089,,2.1737194121,-32.689218504491,10.0432326609,1599,1953,132,141,62.645731362,9.023817438469,-673,20110118,-673,12351238231.099998,690013309.0,2.7244763672,2114,1032,,
002542,中化岩土,,深圳,,-2314,-20.31,1025,,-49.4994942776,38.996001879676,4.5131685975,-528,-570,1096,678,87.5153848765,-1.161863562747,-1203,20110128,-1203,7314772788.9,1806116738.0,-43.4759909181,733,141,,
002543,万和电气,,深圳,,1329,3.7,1089,,15.9358203815,8.014210301367,29.8785355518,1450,1421,200,81,42.9677317178,3.912382296772,4567,20110128,4567,9532952000.0,743600000.0,7.812211669999999,1419,769,,
002544,普天科技,,深圳,,-26955,-0.44,1089,,-19.5783369305,-201.784334265665,13.9597126446,157973,-82942,478,409,59.6021043168,1.448502566918,981,20110128,981,17680270462.2,680533890.0,-2.0773433368,2660,1559,,
002545,东方铁塔,,深圳,,1571,2.28,1089,,6.4776325534,22.69770600804,41.6136698719,2293,2148,147,260,34.0390058789,1.938622635917,-1510,20110211,-1510,12938245663.2,1244062083.0,21.5673274187,1046,536,,
002546,新联电子,,深圳,,1386,5.54,1,,9.9331930131,555.382170097178,37.0374844517,1955,1051,153,290,7.3386598543,1.351476116269,-2686,20110211,-2686,5212806850.0,834049096.0,49.9330590066,644,288,,
002547,春兴精工,,深圳,,-2891,-184.08,1089,,-2.9895842868,0.526220919823,5.199003398,-2698,-2701,256629,578,99.5516099734,-2.309905727437,-6630,20110218,-6630,5369552119.679999,1128057168.0,-11.2260672641,687,252,,
002548,金新农,,深圳,,-3451,-1.72,65,,11.2195270338,50.479619949562,7.5137371929,11800,6306,239,444,71.4393804991,-1.743010155894,-3365,20110218,-3365,3558513968.36,805093658.0,-2.3056733918,476,338,,
002549,凯美特气,,深圳,,9948,2.76,1089,,10.5222331617,199.824772539198,36.1145706162,-22879,17575,542,1162,27.5259743123,0.654072412782,-5072,20110218,-5072,11111659457.98,695347901.0,17.9300268499,1868,490,,
002550,千红制药,,深圳,,2656,9.84,1025,,0.7217942449,41.171403119936,56.3123988601,3850,3178,522,705,8.9025194107,0.898683416503,6700,20110218,6700,13706658000.000002,1279800000.0,28.9615259486,1275,475,,
002551,尚荣医疗,,深圳,,-24739,-0.29,1,,-16.3777855036,-155.310619804769,16.4666654012,17227,772222,146,678,21.9857011063,0.517360187578,1196,20110225,1196,3838545384.12,845494578.0,-0.8560209326999999,549,238,,
002552,宝鼎科技,,深圳,,14219,1.51,1025,,-5.7708439155,-78.294450036668,14.2263031015,2524,3713,359,191,59.179467561,0.962567264818,6645,20110225,6645,6250443682.41,387985331.0,0.7177489065,1834,1016,,
002553,南方精工,,深圳,,3160,7.76,1089,,9.1843599631,727.820770766152,33.4790731475,47422,8866,945,2606,18.5584691993,1.959859530402,-3528,20110225,-3528,11567520000.0,348000000.0,49.9663650291,3650,808,,
002554,惠博普,,深圳,,4657,1.88,65,,-30.9221596966,44.560056311677,9.8699498588,-2165,-2332,172,466,55.9573403834,0.180482254585,-2855,20110225,-2855,4134532223.2,1333720072.0,4.6322086048,330,205,,
002555,三七互娱,,深圳,,1537,10.46,1089,,-8.0790175161,10.723530778978,76.7065862183,1611,1533,331,846,36.1874882031,3.617470706494,10000,20110302,10000,43050145272.26,2212237681.0,16.507724844800002,1946,1217,,
002556,辉隆股份,,深圳,,2501,3.01,1089,,-7.2191453718,-36.873942257172,5.7730254672,3284,5326,156,240,67.8666807353,1.304902391278,-2862,20110302,-2862,5546595948.8,946518080.0,1.4755892932,747,415,,
002557,洽洽食品,,深圳,,6631,1.56,1089,,-5.045163115,-73.681719660839,20.3071868586,1384,1955,230,168,37.7750844135,6.063520622646,4251,20110302,4251,11756072454.28,505855097.0,3.2388597635000003,3558,2121,,
002558,巨人网络,,深圳,,4426,2.69,1089,,3.9362578851,-1.288645544104,91.2713833608,4322,4336,483,320,12.9677286252,3.628370690056,-8882,20110302,-8882,61583111948.13,1934750611.0,47.763722292,3290,871,,
002559,亚威股份,,深圳,,3966,2.08,1025,,-16.2947949536,-13.767571975045,24.244334023,7594,8222,335,449,61.9865484419,0.830320429169,-3221,20110303,-3221,5695565648.639999,549765024.0,6.5673416742,1305,661,,
002560,通达股份,,深圳,,3586,2.41,65,,37.2808463639,68.236963783681,7.5680015753,17406,8771,170,586,46.4875579694,1.307589371177,774,20110303,774,4437233530.8,525738570.0,1.8321120291,1000,486,,
002561,徐家汇,,深圳,,39841,0.21,65,,-16.4436560706,325.652292799712,59.7046163045,87974,47690,170,351,13.148486132,2.501307192439,-7448,20110303,-7448,3716921220.0,415763000.0,4.6603208485,1151,689,,
002562,兄弟科技,,深圳,,8674,0.67,1,,12.097735094,182.953235846022,17.380046532,17775,8345,232,962,48.1900800918,0.618531191731,-3992,20110310,-3992,7254437689.62,1063700541.0,2.275364174,779,315,,
002563,森马服饰,,深圳,,2341,2.74,1089,,3.2553744857,-41.167541780043,46.6998346612,1338,1673,135,202,34.4740481193,1.53091903307,-4310,20110311,-4310,15221609404.000002,2694090160.0,5.1917078199,713,399,,
002564,天沃科技,,深圳,,-38291,-6.71,1,,3.6103862486,-158.433699589251,17.0184784783,28870,-1305128,5315,954,93.176913001,-4.660743610573,4739,20110310,4739,6939948174.16,858904477.0,0.8466857032999999,915,262,,
002565,顺灏股份,,深圳,,12795,1.81,65,,-12.1910607501,23.111321358497,27.3909774369,18798,16520,477,454,24.657572232,0.201621598938,5878,20110318,5878,8522310932.879999,1059988922.0,6.8994507454,908,235,,
002566,益盛药业,,深圳,,7346,0.84,1,,-5.7548336776,-43.712911106291,75.150103408,5293,7349,124,405,22.6123103009,2.75037593074,1924,20110318,1924,2756826828.0,330951600.0,6.0477284554,914,569,,
