股票代码,股票名称,股票上市日期,股票上市地点,股票所属行业,每股收益,每股净资产,净资产收益率,总资产收益率,毛利率,净利率,营业利润率,市盈率（静）,市盈率（TTM）,市净率,市销率,股息率,营业收入增长率,净利润增长率,净资产增长率,净利润增速,资产负债率,流动比率,总资产周转率,存货周转率,应收账款周转率,每股经营现金流,现金流量比率
603327,福蓉科技,,上海,,12492,0.61,513,,17.3200300629,-67.381122311269,9.1163262749,6453,8801,532,211,36.5344379182,0.742686727351,4832,20190523,4832,10304097132.46,997492462.0,3.6784040681,1288,708,,
603328,依顿电子,,上海,,2433,2.84,577,,15.5759117602,11.042165693763,22.7577445111,2586,2520,286,311,33.4516249713,1.380987134943,-1998,20140701,-1998,11312354782.63,998442611.0,12.2856978305,1161,689,,
603329,上海雅仕,,上海,,6383,0.87,65,,57.5036026631,129.783343255346,7.4994352456,5861,5188,221,322,60.2548285175,1.588381652296,1661,20171229,1661,2488979619.1800003,206383053.0,1.0643153944,1395,791,,
603330,天洋新材,,上海,,-34609,-0.17,65,,-24.3913146529,-146.520763197511,24.2114518413,-1652,-1592,229,899,39.4794601677,-0.372893071216,3230,20170213,3230,3513310029.88,432673649.0,-0.8565223316999999,912,429,,
603331,百达精工,,上海,,2635,1.66,1,,4.0207167971,-27.518362961362,21.4238666597,6858,9109,176,278,60.1445809958,2.497039232314,2574,20170705,2574,2264367123.2,202175636.0,5.1580926511,1190,767,,
603332,苏州龙杰,,上海,,5156,2.59,1,,-6.9799744957,8.808196277747,8.6582280321,5936,5672,274,1073,13.5664270306,1.841025868772,-1731,20190117,-1731,3429102866.4,216347184.0,4.7451650003,2154,633,,
603333,尚纬股份,,上海,,-8127,-1.52,1,,-24.7897401236,-1131.88093719305,14.6750979522,31451,-40428,250,335,29.0644148997,0.484512779277,-2555,20120507,-2555,5140033136.219999,621527586.0,-5.8097830158,1016,298,,
603335,迪生力,,上海,,-2527,-9.14,65,,-24.8781800458,-86.360829482003,11.1544988758,-1579,-1472,969,300,68.8229474233,-0.589699705193,4510,20170620,4510,2286292164.0,428144600.0,-10.8296079089,617,333,,
603336,宏辉果蔬,,上海,,29535,0.38,1,,13.714011681,-44.380653764036,6.8600697281,29077,36183,468,473,38.9277136889,0.752501311414,7233,20161124,7233,5321826849.84,570399448.0,1.8360733323,1002,300,,
603337,杰克股份,,上海,,2426,5.2,513,,10.0637823823,30.755083027426,32.7878527095,2935,2740,521,106,37.2841495278,6.332356695998,914,20170119,914,23840421641.64,476427291.0,14.008653183200002,5733,2388,,
603338,浙江鼎力,,上海,,1329,10.03,577,,12.3505306657,27.4890074286,40.5612689818,1715,1506,264,171,33.9050470598,13.543796936434,-3412,20150325,-3412,27935212484.43,506347879.0,22.5827787049,7020,3803,,
603339,四方科技,,上海,,3873,2.73,1,,-14.5268304001,-47.821425878918,20.154513197,2264,3092,209,1364,24.0777046388,5.606755537559,8123,20160519,8123,5368804386.25,309441175.0,8.0466897839,1764,901,,
603341,龙旗科技,,上海,,3485,2.71,577,,-9.2694054941,20.331980595209,7.4480624286,4288,4076,382,544,77.3038373055,3.983025303014,-2825,20240301,-2825,21488287084.32,469381544.0,1.6102510633999998,5506,3185,,
603344,星德胜,,上海,,3171,2.03,65,,16.5383753287,4.37707542741,16.4834252462,2654,2631,263,919,28.1399913465,2.866625217433,-397,20240320,-397,5267898938.4,194530980.0,7.556385698,2994,1777,,
603345,安井食品,,上海,,1627,3.0,577,,-4.1252254829,-10.009729936525,23.322639706,1730,1782,197,489,18.698574072,13.71916293875,4665,20170222,4665,25683245099.92,333288932.0,10.9289226087,10731,6487,,
603348,文灿股份,,上海,,26338,0.31,577,,-8.8762974071,-83.977061379994,13.3927815468,6002,14897,160,214,51.8820094369,2.795657532359,21,20180426,21,6905919136.320001,314477192.0,0.4677871111999999,2983,1813,,
603350,安乃达,,上海,,3834,2.4,65,,59.314330689,-7.299385715606,16.842344329,4392,4493,377,1162,37.8750014384,4.488873515269,1458,20240703,1458,4828894200.0,116415000.0,6.323114459499999,4666,2365,,
603351,威尔药业,,上海,,2817,4.19,1,,-2.0976167334,-7.767751361818,28.0777001345,2800,2922,238,136,30.7804019892,4.240206955107,8002,20190130,8002,4099742525.64,135439132.0,10.5833755344,3334,1841,,
603353,和顺石油,,上海,,5994,0.76,1,,-5.0070566314,36.603216480741,8.3922154901,10315,9249,184,211,15.5320716815,3.437013584517,3349,20200407,3349,3018669360.0,171906000.0,1.6396398375,2141,1032,,
603355,莱克电气,,上海,,1533,4.5,577,,3.2342956029,-16.186554936148,23.4081261499,1136,1178,276,62,62.5193703198,5.542405073518,1815,20150513,1815,13981487698.04,573481858.0,9.5674564292,3100,1826,,
603356,华菱精工,,上海,,-2097,-4.61,1,,-20.2113024918,-58.89960799096,3.3425939651,-1148,-1092,418,387,63.4407667994,0.148377542373,1254,20180124,1254,1809423800.0,133340000.0,-12.750524675,2076,1057,,
603357,设计总院,,上海,,1458,2.24,577,,-39.4600817057,-23.771551048233,25.9712263003,971,1024,135,149,40.6664691235,3.767528142444,939,20170801,939,4983537611.01,560577909.0,17.5187571402,997,710,,
603358,华达科技,,上海,,10585,1.37,577,,-27.7281695259,-71.385666141102,13.4770565161,8624,17533,557,118,48.6208506667,2.804055573988,2540,20170125,2540,19400389038.8,469743076.0,5.0049519677,4180,2630,,
603359,东珠生态,,上海,,-219455,-0.01,1,,-15.0056217177,-112.689603853563,24.6953852672,-550,-547,130,938,60.0807213229,2.440551895063,219,20170901,219,3466165920.0,446096000.0,-0.5618502219,880,322,,
603360,百傲化学,,上海,,7409,2.77,513,,32.5398841365,-48.977482189781,31.4869477052,4306,5004,966,317,38.1549552632,1.060603760675,3725,20170206,3725,14866007916.7,706223654.0,13.382739112,2591,814,,
603363,傲农生物,,上海,,1360,12.53,513,,-15.008661572,166.81423373722,8.3079394335,1694,663,309,223,60.5422741315,-1.799383977785,967,20170926,967,9813166084.02,2602961826.0,9.486984218,439,297,,
603365,水星家纺,,上海,,1300,2.97,1,,1.2014914029,-3.792242776861,43.9027484828,1273,1285,164,246,18.2882571078,6.44261091978,8184,20171120,8184,4666997295.0,262633500.0,9.6967376497,2098,984,,
603366,日出东方,,上海,,-4745,-1.13,577,,-5.1724824881,10.706880991643,29.328048903,4181,4073,218,697,44.4972907165,1.262217743191,-4283,20120521,-4283,8878485262.92,813048101.0,-7.281512556899999,2293,358,,
603367,辰欣药业,,上海,,2327,2.38,513,,-19.9089122126,-11.861894233691,59.7134672801,2625,2729,223,365,19.2330205892,7.481925761145,-7472,20170929,-7472,13360774346.79,452754129.0,15.7151674549,3520,1126,,
603368,柳药集团,,上海,,670,3.57,577,,-7.9258439265,-7.662391902155,12.0194732452,870,894,100,234,60.8693447522,11.326109064473,-5887,20141204,-5887,7435001021.759999,397168858.0,5.2227121213,2024,1378,,
603369,今世缘,,上海,,1239,13.45,577,,-4.8391937662,-9.455068975562,73.4082684475,1619,1737,341,197,33.40998189,11.23079426929,722,20140703,722,55233241639.1,1246800037.0,32.066287558700004,5616,3415,,
603373,安邦护卫,,上海,,7685,1.18,65,,7.6176914167,7.436720089704,23.2314655499,5195,5135,370,555,21.9401718662,6.765810927169,-4150,20231220,-4150,6519354855.66,107526882.0,7.495128215599999,6241,2371,,
603375,盛景微,,上海,,15407,0.91,65,,2.4000086048,57.657459425639,34.5830415023,19338,15728,282,964,11.0782061392,4.496324553688,-2385,20240124,-2385,4430340014.67,100666667.0,6.6003281754,4972,2823,,
603377,ST东时,,上海,,-1403,-5.13,4,,-26.308117853,-36.775764160014,18.1770418306,-299,-294,312,3,72.9160332429,-1.040778717883,10000,20160205,10000,2695071745.34,714873142.0,-40.933222611800005,377,98,,
603378,亚士创能,,上海,,-707,-7.33,1,,-64.8102117688,-13.277662855,-5.8382599563,-795,-770,215,198,79.3584450618,-0.146740309272,3851,20170928,3851,2618725482.6200004,428596642.0,-89.2302157582,818,540,,
603379,三美股份,,上海,,1861,14.4,577,,38.5845978057,159.222531019979,49.4983210184,4754,2664,515,378,14.3403049668,7.85336605704,10000,20190402,10000,37013344013.310005,610479037.0,34.9574609788,6063,2535,,
603380,易德龙,,上海,,3899,2.74,1,,21.6758672902,34.185119170205,23.7660420365,3537,3344,470,269,33.0991296955,5.175483020384,-6364,20170622,-6364,6513912720.0,160441200.0,7.754940566,4266,1701,,
603381,永臻股份,,上海,,5413,0.71,577,,74.8098965514,-60.071874569733,3.9407923778,2169,2554,160,772,67.830809644,3.184991079184,-7319,20240626,-7319,5815152550.26,237256326.0,1.038952375,2611,1744,,
603382,海阳科技,,上海,,4691,2.56,72,,-2.5112022052,33.189594328074,8.5568100226,3571,3409,347,850,57.7273305298,3.922320335646,3505,20250612,3505,5921482192.56,181251368.0,2.790102687,7000,3028,,
603383,顶点软件,,上海,,9143,3.57,577,,-7.9714221857,8.395420427895,70.0302079334,4985,4882,687,829,14.3583531512,3.0837118151,3016,20170522,3016,9669618971.32,205386979.0,21.4833595728,4927,2365,,
603385,惠达卫浴,,上海,,7530,0.47,1,,-9.9362388319,-70.213819171627,24.911299866,1948,2802,72,204,25.6534317968,5.920685529171,3370,20170405,3370,2706527922.48,380664968.0,0.800055996,759,454,,
603386,骏亚科技,,上海,,6675,2.8,1,,13.5421253471,333.318725736967,18.5412416389,-3303,-5108,369,380,60.8076638574,1.105428524862,2195,20170912,2195,5090631936.0,326322560.0,3.0207082966,1650,811,,
603387,基蛋生物,,上海,,1745,2.43,577,,-24.0791139083,-25.235615292164,77.1468915077,2007,2223,170,162,25.4074881718,3.230506247204,-4374,20170717,-4374,4488308625.45,507153517.0,25.5186596653,965,677,,
603388,*ST元成,,上海,,-756,-3.03,4,,25.3373048701,-12.756003407391,-1.4503586621,-236,-233,93,391,63.0954531328,-0.078484836251,1172,20170324,1172,765473894.2,325733572.0,-72.5473539903,406,174,,
603389,*ST亚振,,上海,,-8010,-8.64,4,,26.828034529,24.597213522227,13.103001534,-5839,-6208,2926,201,62.0062143219,-1.485724969629,-10000,20161215,-10000,6828924480.0,262752000.0,-54.290739631200005,3021,445,,
603390,通达电气,,上海,,6498,1.17,1,,50.8474629931,59.205473436423,28.0885592229,19019,14951,306,387,12.3877854998,0.772135669139,-3181,20191125,-3181,4870379978.4,351651984.0,10.0373610235,1928,718,,
603391,力聚热能,,上海,,3544,2.47,65,,-11.5968534473,-32.656837582241,35.8087988568,1279,1402,179,581,31.6055633297,7.257014438681,3128,20240731,3128,3724630000.0,91000000.0,12.9980905471,4575,3231,,
603392,万泰生物,,上海,,-27377,-1.18,577,,-38.2478763684,-155.297094386881,60.3523325919,74239,-26441,651,120,13.6093367277,5.602487457862,21,20200429,21,78867753731.16,1265122774.0,-17.2473693588,8989,5424,,
603393,新天然气,,上海,,862,4.53,577,,-5.9525836402,13.716099275312,42.1461503539,1097,1057,152,231,49.8216347778,10.596430506574,1536,20160912,1536,13005906312.36,423921327.0,36.6756266997,3949,2576,,
603395,红四方,,上海,,11541,1.52,72,,20.0954576199,-1.618898611069,10.1631060562,10471,10510,709,2042,38.4354330253,2.781187289423,-2166,20241126,-2166,9755200000.0,260000000.0,2.6962727408,14450,3142,,
603396,金辰股份,,上海,,4190,0.91,65,,5.3435316913,-25.959439761341,18.8946473473,6178,7095,154,297,49.3219477678,4.229756037643,-5114,20171018,-5114,3935565649.98,138527478.0,3.6386873607,3615,2093,,
603398,*ST沐邦,,上海,,-599,-10.65,4,,-59.2760044632,-18.558375360444,-91.1367223581,-205,-203,270,538,76.6034839084,-3.03511283306,10000,20151209,10000,2385028382.0,433641524.0,-165.3952173985,3469,425,,
603399,永杉锂业,,上海,,-4567,-1.68,65,,-24.5690126866,-141.276612973172,3.881760783,21200,-7134,310,451,50.4045780115,-0.376024489938,4475,20120824,4475,5389297627.48,512290649.0,-2.8933507988,1460,595,,
603400,华之杰,,上海,,4314,10.7,72,,27.7150154233,11.44328121456,25.0003828726,4674,4428,586,3058,33.3228674397,5.8862679261,-7225,20250620,-7225,7175000000.0,100000000.0,11.8870403497,9660,4575,,
603406,天富龙,,上海,,4098,6.3,72,,-4.6840641816,0.411534731716,18.9525468464,4084,4075,406,2373,8.4711036389,5.321158272893,7587,20250808,7587,18524463100.0,400010000.0,13.2890174606,8200,4360,,
603408,建霖家居,,上海,,1146,3.69,513,,3.3656820641,0.459283701303,27.0835183928,1174,1173,178,69,31.3865478745,3.358940989068,3184,20200730,3184,5657322720.0,447573000.0,10.3267218537,1341,949,,
603409,汇通控股,,上海,,3258,5.63,72,,19.7074596548,-15.448969424386,26.4728023269,2800,3039,316,586,28.4116238978,4.759123171864,2635,20250304,2635,4567327200.0,126030000.0,13.238821793,7727,3018,,
603416,信捷电气,,上海,,5048,1.98,577,,14.253022478,3.456933887509,38.1088302586,4065,4038,359,272,28.0237898427,10.578784150426,1889,20161221,1889,9290035982.96,157138633.0,11.849557788,6939,2663,,
603421,鼎信通讯,,上海,,-845,-4.52,1,,-51.4699790659,-32.367130584429,24.8757531956,-1932,-1695,156,133,30.8184979965,1.659146528214,-5841,20161011,-5841,4682727868.98,652190511.0,-60.9618584721,1048,409,,
603429,集友股份,,上海,,107040,0.1,65,,-57.8826773483,137.742045448427,10.2115457236,-7195,-7665,420,257,10.0884808279,0.976497325755,-6303,20170124,-6303,5213385522.099999,524485465.0,1.3508971824,1093,343,,
603439,贵州三力,,上海,,3202,2.71,513,,-3.18338538,-25.159377065629,65.6516617931,1961,2067,374,211,47.8157343857,2.050186802187,386,20200428,386,5372507051.76,409802216.0,10.410610305,1616,1111,,
603444,吉比特,,上海,,2577,12.54,577,,28.4873774517,24.497249297954,92.3148590713,3517,3101,628,379,20.4204748836,52.102534274566,4157,20170104,4157,33233280302.31,72041101.0,32.5583164437,46498,18007,,
603456,九洲药业,,上海,,1595,6.02,577,,3.8587813045,10.703983944537,37.4499666155,2768,2554,193,380,19.8614122485,3.703185973517,-3024,20141010,-3024,16774952088.08,889446028.0,18.3428618706,1998,1160,,
603458,勘设股份,,上海,,-3767,-0.65,1,,-2.1236150324,33.057518541679,19.2267006113,-959,-990,99,384,47.6202327271,5.555120362265,3449,20170809,3449,2938795334.4,306124514.0,-7.709676003099999,1056,490,,
603466,风语筑,,上海,,4109,1.8,577,,29.805879201,368.246792979943,31.4856062535,-4888,-8259,316,509,52.4069969181,1.451663707801,222,20171020,222,6619966521.63,594785851.0,10.5346556782,1308,632,,
603477,巨星农牧,,上海,,2100,3.88,577,,73.4451828342,193.913696092168,17.5139104539,2100,1385,353,413,62.8759579147,1.088849192019,-3780,20171218,-3780,10890001609.55,510070333.0,7.9588885156,2483,1531,,
603486,科沃斯,,上海,,2826,12.81,577,,24.373553583,60.837891771911,49.7101785073,6867,4705,697,200,50.1658781194,9.730228176584,8391,20180528,8391,55353843319.5,574806265.0,11.2863285192,9790,3908,,
603488,展鹏科技,,上海,,-3590,-3.76,1,,-6.0074472418,-890.146170414991,2.2816312208,26111,-8431,275,247,30.7475142643,0.780818011131,3547,20170516,3547,2601634820.4,291990440.0,-39.428367454,1030,597,,
603489,八方股份,,上海,,7840,0.82,577,,1.6867026027,32.106691121467,23.8909791912,10730,9907,259,203,13.466298248,4.796543742711,-2636,20191111,-2636,6850844986.8,234617979.0,7.263057181500001,3402,1573,,
603496,恒为科技,,上海,,28839,1.3,577,,-23.1948892189,-75.164942487778,29.1017201486,38271,-37958,749,1310,30.1754614129,1.434216047786,3457,20170607,3457,10275514607.87,320209243.0,3.4502397647,4189,1883,,
603499,翔港科技,,上海,,3584,9.14,513,,43.764370104,432.140342232661,28.395729636,8540,4340,655,1004,42.7225889323,0.670612089537,6161,20171016,6161,5613125934.5,302594390.0,16.6122569831,2759,889,,
603500,祥和实业,,上海,,2838,3.59,1,,21.3337251427,92.872172934529,30.3739352389,5337,4352,424,274,33.7376542239,1.023451298231,3659,20170904,3659,4023552556.14,332800046.0,19.0940163817,1309,507,,
603501,豪威集团,,上海,,4773,3.5,131649,,14.6761386596,55.249645118221,31.0311718251,4975,4552,668,405,37.5425261132,10.339400692416,-1395,20170504,-1395,165319930991.80002,1206010585.0,13.31183786,16174,8099,,
603505,金石资源,,上海,,5705,7.6,577,,54.236490782,-24.736126867539,19.516422811,5600,6677,850,192,67.298301302,1.206557521468,1796,20170503,1796,14392536702.3,841668813.0,9.6976431013,2291,1484,,
603506,南都物业,,上海,,2266,2.66,1,,2.3928277331,41.57543606482,18.1688319831,12198,8743,238,262,53.4987246766,3.22296145259,5644,20180201,5644,2672077795.17,187777779.0,7.0960216917,1498,687,,
603507,振江股份,,上海,,18630,0.29,65,,-6.1648116989,-88.638760781427,18.3149971083,3009,4392,220,861,65.1102733016,4.139155365295,-1405,20171106,-1405,5361325020.63,184301307.0,0.964850664,3020,1953,,
603508,思维列控,,上海,,2094,6.25,577,,23.3528961748,59.762979806116,65.9079842227,2318,1920,279,300,5.3880732633,4.43258666118,4762,20151224,4762,12711687729.180002,381274377.0,45.1211718064,3547,1518,,
603511,爱慕股份,,上海,,1835,1.93,513,,-2.8558634778,-20.261859692089,68.4472635903,3844,4434,146,109,12.9253686291,3.214364849842,-3861,20210531,-3861,6278946510.48,404050612.0,10.0182477607,2140,960,,
603515,欧普照明,,上海,,2528,2.08,577,,-5.8270471102,16.773780763709,36.3193662919,1581,1546,230,17,28.1677984843,6.154387976602,-5574,20160819,-5574,14273860377.27,743817633.0,9.493599913,1962,1278,,
603516,淳中科技,,上海,,-29671,-2.82,577,,-44.8542438194,-201.989113563624,43.5876529384,27678,362933,1717,675,7.8810819519,1.222175838964,7285,20180202,7285,23747599375.57,203266279.0,-30.892950283100003,12669,2399,,
603517,绝味食品,,上海,,2140,1.89,577,,-11.4738261756,-27.290381643567,30.7965118124,4523,5641,166,530,23.731133343,4.807428025642,5215,20170317,5215,10271732815.2,606001936.0,7.6758381196,2179,1093,,
603518,锦泓集团,,上海,,1046,2.43,1,,-3.5891716341,-23.348794422553,70.2457715552,1216,1334,103,500,32.3674199779,2.935845422948,-2870,20141203,-2870,3725113979.84,346200184.0,8.008022520499999,1343,570,,
603519,立霸股份,,上海,,2315,5.75,1,,-0.0249506737,0.449421212835,15.6495138697,2226,2221,308,355,19.4975637456,2.75844204368,8721,20150319,8721,3539496980.31,266327839.0,9.352609276,1497,775,,
603520,司太立,,上海,,8917,0.54,1,,6.7873340557,16.785897047939,17.8471062898,-10420,-10877,197,556,57.4667417113,0.815685368985,1780,20160309,1780,5116243311.27,438409881.0,2.080123728,1226,722,,
603527,众源新材,,上海,,1306,3.52,65,,26.5038367127,284.849334925378,0.8240360587,2958,2085,185,460,50.6446804715,2.073280813367,-2377,20170907,-2377,3765617856.000001,316971200.0,3.2238040181,1340,647,,
603528,多伦科技,,上海,,59352,0.15,513,,-37.1819401514,-42.824371894376,42.1887610364,108859,165802,358,327,15.5996490853,0.303175725559,3042,20160503,3042,6882818777.25,705930131.0,-0.191929555,1081,570,,
603529,爱玛科技,,上海,,1335,12.71,577,,23.0371690168,27.558798754099,19.2476008675,1628,1439,339,279,60.9277007531,7.658815998297,6203,20210615,6203,32372036361.0,869047956.0,9.4850807661,4685,2819,,
603530,神马电力,,上海,,4020,8.95,577,,27.7438603552,13.600890428172,44.3965912003,4147,3906,737,77,31.3274950473,1.758496311039,-7664,20190805,-7664,12885784563.75,431684575.0,22.7518027558,3112,1995,,
603533,掌阅科技,,上海,,-3318,-2.92,513,,-5.1942503278,-1.538664203755,70.1312795407,19999,20466,400,701,20.2461488415,1.37617916044,-8322,20170921,-8322,9857622914.1,438896835.0,-10.7886958261,3123,1495,,
603535,嘉诚国际,,上海,,2566,2.35,1,,-2.4409257086,-4.468664734554,38.7581526515,3133,3178,252,341,43.7749407195,2.950380686534,4905,20170808,4905,6411957196.200001,510912924.0,22.0793234266,1367,561,,
603536,惠发食品,,上海,,-3405,-4.09,1,,-26.5845529323,-344.81241266808,16.4442339113,-14809,-8035,568,556,66.4740491479,-0.056743507112,1430,20170613,1430,2456208692.0,244642300.0,-5.3524895116,1937,704,,
603538,美诺华,,上海,,7067,0.96,65,,5.220137184,51.116816951611,31.4161559355,8980,8109,279,1020,50.0498909888,5.837468572892,6650,20170407,6650,5999125004.679999,219828692.0,8.3876916208,3115,994,,
603551,奥普科技,,上海,,1801,8.95,1,,-4.9220473202,7.848259226137,44.4554460038,1610,1559,364,68,33.7874321231,0.489689353959,-757,20200115,-757,4787246635.5,390158650.0,16.0020507471,1249,829,,
603556,海兴电力,,上海,,1725,5.44,577,,-14.6701402952,-25.738463126996,41.5576974863,1363,1579,193,131,24.5876671987,8.410212072421,2484,20161110,2484,13659160535.3,486264170.0,20.4929442861,5168,2426,,
603557,ST起步,,上海,,-21272,-1.84,4,,-12.5374318648,45.685930242034,35.1684850178,-1446,-1467,1064,211,78.8663671365,-2.401587708731,-6802,20170818,-6802,1683279597.6,623436888.0,-3.6479591294,376,183,,
603558,健盛集团,,上海,,1242,5.68,1,,0.1863415792,-14.464096231923,28.1664032242,1084,1170,145,182,35.5619434915,1.922433183385,6946,20150127,6946,3521235995.53,353183149.0,12.1058914425,1156,758,,
603559,ST通脉,,上海,,-10357,-0.81,4,,201.3878873274,24.470494512824,12.2606136107,-1118,-1128,334,22,37.9970594724,-2.234830179157,-2512,20161202,-2512,3362701084.0200005,401276979.0,-10.3529624723,1051,452,,
603565,中谷物流,,上海,,1005,4.83,577,,-7.777488558,40.728076375073,25.9049068229,1198,1103,221,79,52.7885976981,1.658029862191,1147,20200925,1147,21987660688.41,2100063103.0,21.3199557235,1077,603,,
603566,普莱柯,,上海,,2513,1.99,577,,18.3151247426,93.750877390105,59.7128579534,5731,4492,209,182,13.4256129305,2.539925373258,5414,20150518,5414,5318977136.009999,346062273.0,18.9892255247,1566,1040,,
603567,珍宝岛,,上海,,3965,0.96,577,,-58.0312522886,-74.333941833318,74.7662418558,2725,5424,154,98,34.9870464479,4.244597003986,-349,20150424,-349,11941245775.35,940996515.0,15.783976581,1348,966,,
603568,伟明环保,,上海,,1157,10.16,577,,-5.0970827627,0.130090288526,49.0494925147,1219,1218,239,71,46.2338563357,6.097235551292,3181,20150528,3181,32966154021.46,1704558119.0,37.7396320465,2345,1681,,
603569,长久物流,,上海,,31257,0.13,513,,28.1808791041,-73.287892736866,9.7164051643,6258,7254,169,152,44.9989852509,1.782719167827,-2566,20160810,-2566,4978934820.75,603507251.0,1.0947308403,962,591,,
603577,汇金通,,上海,,2759,3.19,1,,-2.6845492299,11.86638872515,14.1144820606,2192,2104,177,334,66.8041310553,1.739456779298,3654,20161222,3654,3391391000.0,339139100.0,3.1931228836,1286,638,,
603578,三星新材,,上海,,6258,1.01,1,,46.3632315352,-50.022027232172,15.5499156754,-3929,-3395,252,196,77.988819344,1.97208369092,-777,20170306,-777,2577301987.28,180357032.0,1.4588136696,1585,1041,,
603579,荣泰健康,,上海,,4095,2.16,1,,-1.40848103,-29.968736542268,32.543375581,3750,4157,302,472,38.1033827726,6.285386238851,-8335,20170111,-8335,7197346354.44,192031653.0,11.1396027782,4484,1048,,
603580,*ST艾艾,,上海,,9015,1.28,4,,30.1776561727,338.973445084017,37.2415481954,-22054,-41791,471,229,13.5897222598,1.402179672266,5362,20170525,5362,1950950876.0,130673200.0,10.5055301591,2434,1272,,
603583,捷昌驱动,,上海,,3493,2.6,577,,35.5861688359,62.211420659611,27.8586858368,5576,4836,362,482,31.0803101313,4.032614475555,7224,20180921,7224,15721817259.150002,382246955.0,11.7051730801,5258,1436,,
603585,苏利股份,,上海,,2721,1.37,1,,33.3159521868,1194.56561304909,19.3443166244,-34252,14071,153,210,41.7484987256,7.298028475553,-3942,20161214,-3942,3715311651.52,186886904.0,5.628856262899999,2402,1028,,
603586,金麒麟,,上海,,1882,4.64,1,,24.3384372564,226.139788579705,21.945261888,4399,2430,177,770,14.9455792866,4.269156410738,7808,20170406,7808,4054371490.4,196052780.0,11.1675262072,2415,1070,,
603587,地素时尚,,上海,,1918,2.23,513,,-10.9004927539,-24.977715796772,76.3235882924,2088,2297,181,88,16.3350945156,3.059813759516,5523,20180622,5523,6338620562.19,474092787.0,17.252497940799998,1523,955,,
603588,高能环境,,上海,,1085,5.4,577,,-11.2039292284,20.845658251127,18.2098240333,2264,1918,115,288,62.0413929294,2.469320229053,-715,20141229,-715,10906358712.12,1523234457.0,8.490930566000001,724,381,,
603589,口子窖,,上海,,1485,6.66,577,,-20.0661790973,-24.628409117446,73.0658248584,1283,1494,203,270,22.1632509308,14.430204870357,2893,20150629,2893,21233241256.0,598119472.0,28.2517587543,5144,3181,,
603590,康辰药业,,上海,,4741,1.41,1,,6.4073837918,6.825368693717,90.136929717,19987,18726,276,274,11.4667919302,12.008052286949,4135,20180827,4135,8437925457.150001,159356477.0,22.7061347351,6798,1947,,
603595,东尼电子,,上海,,10697,0.69,513,,4.639560289,-15.395037013775,21.8759249457,40443,48843,296,316,64.6448642218,-1.355237286947,-1783,20170712,-1783,4658144213.04,232442326.0,1.7396732561,2417,1435,,
603596,伯特利,,上海,,3023,4.04,577,,41.8293085657,28.793763638572,17.9691986477,2705,2576,495,152,43.4415140564,7.086817335856,-5654,20180427,-5654,32696998306.2,606510820.0,10.1742890895,6705,3572,,
603598,引力传媒,,上海,,16461,4.02,1,,56.9822377611,-6.23441514153,3.6741015616,-27432,-26692,2583,638,90.1597506578,-0.399372733849,-4663,20150527,-4663,4966563650.0,268462900.0,0.3790360921,2717,1102,,
603599,广信股份,,上海,,1568,3.67,577,,-17.3647147495,-14.945439859777,30.68940594,1412,1533,112,211,34.7404631936,7.199437089645,-966,20150513,-966,10996053687.6,910269345.0,18.5502151878,1376,929,,
603600,永艺股份,,上海,,1433,5.78,1,,6.6587904762,4.915586723169,21.8191839891,1283,1257,166,215,47.125076144,3.38236906882,2674,20150123,2674,3799981455.0,330433170.0,6.0416936405,1447,796,,
603601,再升科技,,上海,,5364,2.77,65,,-12.2946867519,-20.835249932883,23.508164104,7126,8636,303,1937,27.7126264545,0.767790326482,5017,20150122,5017,6467236634.49,1021680353.0,9.5736811395,671,251,,
603602,纵横通信,,上海,,26941,0.33,65,,-15.5722147132,379.543571952027,19.1373808992,19540,15680,356,416,56.9708278567,1.632754441667,-1256,20170810,-1256,3685466368.51,229338293.0,1.1388220235,2157,1145,,
603605,珀莱雅,,上海,,2246,6.97,577,,8.1311808327,28.871698519821,72.776000476,2259,2139,664,247,28.1488946366,10.49097703747,7586,20171115,7586,35062302355.880005,396005222.0,17.1896237565,11992,7255,,
603606,东方电缆,,上海,,3871,6.67,577,,8.9508971006,-26.570569707186,18.2555366215,3632,4375,513,146,48.7230887679,6.865277967105,-4195,20141015,-4195,36620843346.0,687715368.0,10.6708763149,6073,4426,,
603607,京华激光,,上海,,4669,2.44,1,,27.0512989281,11.608015615508,27.8908208768,4479,4370,493,601,24.5187642597,1.902195887334,4756,20171025,4756,4744976544.0,178516800.0,10.5726153086,3598,1200,,
603608,天创时尚,,上海,,-84634,-0.09,1,,-9.7271099186,79.240504961683,64.9465023377,-3582,-3733,316,700,34.8605884629,-0.782514162265,-1268,20160218,-1268,3252795334.25,419715527.0,-0.4580942533,823,272,,
603609,禾丰股份,,上海,,1732,3.43,577,,16.2720279373,784.436625062262,6.3793092192,2358,1325,123,90,56.3796620713,5.378518491571,6128,20140808,6128,8075454442.799999,912480728.0,1.3794089326,933,627,,
603610,麒盛科技,,上海,,2521,3.4,1,,0.0714227753,24.176809717657,33.7854837737,3414,3016,171,841,32.5173284135,2.471100658392,-4363,20191029,-4363,5326643560.89,352991621.0,7.1892623393,1540,744,,
603611,诺力股份,,上海,,1442,4.08,513,,-6.6878259344,6.303861650707,21.3208883762,1533,1509,248,487,64.6209641981,7.518758050747,-368,20150128,-368,7078869736.68,257600791.0,7.373525870100001,2950,1346,,
