股票代码,股票名称,peTTM,pctChg
sz.300153,科泰电源,258.586137,-0.0928
sz.300154,瑞凌股份,25.237625,-0.7559
sz.300155,安居宝,-50.623651,-0.5703
sz.300157,新锦动力,-62.6895,8.0745
sz.300158,振东制药,-5.501124,-3.9012
sz.300159,*ST新研,-15.357895,-3.1348
sz.300160,秀强股份,20.336371,-0.8197
sz.300161,华中数控,-122.191315,-1.3939
sz.300162,雷曼光电,-35.521923,-2.6349
sz.300163,先锋新材,75.849243,-0.885
sz.300164,通源石油,64.972408,7.2222
sz.300165,ST天瑞,-24.001517,1.7157
sz.300166,东方国信,-5730.590424,-1.0732
sz.300167,ST迪威迅,-2939.240974,0.9615
sz.300168,万达信息,-18.348027,-1.4833
sz.300169,天晟新材,-36.86563,1.6867
sz.300170,汉得信息,107.252379,-1.9038
sz.300171,东富龙,75.936731,-2.2413
sz.300172,中电环保,53.939221,3.2491
sz.300173,福能东方,99.643716,-0.9901
sz.300174,元力股份,22.011103,-1.5414
sz.300175,ST朗源,-50.774035,0.789
sz.300176,鸿特科技,104.429829,-0.5556
sz.300177,中海达,3344.053932,0.7326
sz.300179,四方达,40.671375,-1.3283
sz.300180,华峰超纤,141.876762,-3.8002
sz.300181,佐力药业,24.281891,-0.211
sz.300182,捷成股份,60.213647,0.5291
sz.300183,东软载波,126.210876,-1.3683
sz.300184,力源信息,107.817624,-1.3265
sz.300185,通裕重工,159.235734,-1.0417
sz.300187,永清环保,34.974186,-0.9158
sz.300188,国投智能,-30.07281,-9.6692
sz.300189,神农种业,-116.708362,3.3473
sz.300190,维尔利,-3.699982,2.0833
sz.300191,潜能恒信,-187.995016,11.8211
sz.300192,科德教育,35.993126,-0.4479
sz.300193,佳士科技,17.472363,-1.383
sz.300194,福安药业,24.909807,1.0661
sz.300195,长荣股份,244.712641,4.6541
sz.300196,长海股份,18.876642,-2.6171
sz.300197,节能铁汉,-2.559456,0.4566
sz.300198,ST纳川,-7.839657,0.8299
sz.300199,翰宇药业,-188.006151,-4.8829
sz.300200,高盟新材,37.443831,-1.3109
sz.300201,海伦哲,23.987499,-2.5
sz.300203,聚光科技,41.182981,-1.6709
sz.300204,舒泰神,-156.68311,-3.7848
sz.300205,*ST天喻,-5.583391,-2.3897
sz.300206,理邦仪器,40.030813,0.3079
sz.300207,欣旺达,26.535169,-3.1579
sz.300209,有棵树,82.14859,-0.5629
sz.300210,森远股份,-206.674348,-0.3653
sz.300211,*ST亿通,-50.800994,-2.805
sz.300212,易华录,-5.9134,-0.9052
sz.300213,佳讯飞鸿,100.033849,-0.8593
sz.300214,日科化学,-47.348661,-1.4225
sz.300215,电科院,4149.531291,5.1364
sz.300217,东方电热,27.116174,-1.3592
sz.300218,安利股份,17.231718,-0.7524
sz.300219,鸿利智汇,76.343354,-1.1577
sz.300220,金运激光,1447.854184,-2.0373
sz.300221,银禧科技,62.902751,-2.2222
sz.300222,科大智能,101.129268,-1.322
sz.300223,北京君正,92.953262,-0.7157
sz.300224,正海磁材,161.333274,-3.3533
sz.300225,*ST金泰,51.315712,-1.6129
sz.300226,上海钢联,52.547284,-2.8725
sz.300227,光韵达,-148.051845,-2.2629
sz.300228,富瑞特装,18.422714,-1.2579
sz.300229,拓尔思,-144.364477,0.2101
sz.300230,永利股份,18.645321,-0.3922
sz.300231,银信科技,-48.638293,-2.8391
sz.300232,洲明科技,58.257514,-1.5027
sz.300233,金城医药,47.190034,-1.1879
sz.300234,开尔新材,107.271546,-1.9713
sz.300235,方直科技,227.562804,-0.6988
sz.300236,上海新阳,64.361065,0.3524
sz.300237,美晨科技,-5.586056,-0.9756
sz.300238,冠昊生物,163.515029,1.0576
sz.300239,东宝生物,44.671115,-0.1678
sz.300240,飞力达,-388.518099,1.6548
sz.300241,瑞丰光电,79.926679,-1.8003
sz.300242,佳云科技,-28.270706,1.5419
sz.300243,瑞丰高材,153.967239,-1.5483
sz.300244,迪安诊断,-24.675135,-1.979
sz.300245,天玑科技,-96.501607,-2.7322
sz.300246,宝莱特,-40.982708,-0.74
sz.300247,融捷健康,57.821916,-0.2433
sz.300248,新开普,70.189897,-3.7135
sz.300249,依米康,-75.169016,-3.4483
sz.300250,初灵信息,-65.806325,-1.3189
sz.300251,光线传媒,32.011818,3.5786
sz.300252,金信诺,208.094706,-0.7531
sz.300253,卫宁健康,311.836148,2.7619
sz.300254,仟源医药,91.953353,3.336
sz.300255,常山药业,-204.757334,-2.4042
sz.300256,星星科技,-15.309694,-1.2195
sz.300257,开山股份,42.643262,3.6189
sz.300258,精锻科技,51.28594,-1.0823
sz.300259,新天科技,21.089412,0.2725
sz.300260,新莱应材,63.46594,-2.811
sz.300261,雅本化学,-33.669184,-3.202
sz.300263,隆华科技,67.300475,-2.4892
sz.300264,佳创视讯,-63.044617,3.0498
sz.300265,通光线缆,121.64501,-0.543
sz.300266,兴源环境,-14.221921,0.0
sz.300267,尔康制药,-26.481605,4.9296
sz.300268,*ST佳沃,-1.777458,-1.3308
sz.300269,联建光电,685.422887,-0.9579
sz.300270,中威电子,-34.653823,-1.0551
sz.300271,华宇软件,-14.72444,-3.1603
sz.300272,开能健康,46.93091,-0.5682
sz.300274,阳光电源,12.113377,-1.1398
sz.300275,梅安森,72.86375,-1.1169
sz.300276,三丰智能,577.748673,-0.3949
sz.300277,海联讯,528.032552,-2.8701
sz.300278,华昌达,151.227757,-1.8149
sz.300279,和晶科技,43.357904,-1.8817
sz.300280,*ST紫天,-0.315633,
sz.300281,金明精机,689.211133,5.3876
sz.300283,温州宏丰,-43.305773,-3.5857
sz.300284,苏交科,75.700781,1.357
sz.300285,国瓷材料,31.083396,-0.5255
sz.300286,安科瑞,31.737058,-0.9739
sz.300287,飞利信,-37.952227,-2.3132
sz.300288,朗玛信息,-10.350984,-1.3836
sz.300289,利德曼,-43.35961,0.6861
sz.300290,荣科科技,-814.532868,4.5733
sz.300291,百纳千成,-15.166279,0.6289
sz.300292,吴通控股,68.678106,-0.8197
sz.300293,蓝英装备,-348.966238,3.6154
sz.300294,博雅生物,35.570803,0.0369
sz.300295,三六五网,-30.715244,-2.6248
sz.300296,利亚德,-18.18911,-1.4469
sz.300298,三诺生物,37.4489,-1.0261
sz.300299,富春股份,-44.567147,-0.1372
sz.300300,海峡创新,144.248593,0.3953
sz.300301,ST长方,-31.774986,0.4202
sz.300302,同有科技,-23.308157,-2.0156
sz.300303,聚飞光电,26.735817,-0.624
sz.300304,云意电气,21.049145,-2.1739
sz.300305,裕兴股份,-7.149499,-0.5857
sz.300306,远方信息,39.109219,-0.9782
sz.300307,慈星股份,48.664625,-0.9721
sz.300308,中际旭创,40.730656,0.3192
sz.300310,宜通世纪,-125.371181,-1.3953
sz.300311,ST任子行,-504.47094,-1.1278
sz.300313,*ST天山,-49.181813,-6.0094
sz.300314,戴维医疗,101.122252,2.0906
sz.300315,掌趣科技,185.983893,0.885
sz.300316,晶盛机电,18.683917,-1.6775
sz.300317,珈伟新能,-13.614828,-0.4808
sz.300318,博晖创新,-358.562152,0.0
sz.300319,麦捷科技,29.24145,-0.8043
sz.300320,海达股份,34.627447,-0.7921
sz.300321,同大股份,258.002408,-1.5369
sz.300322,硕贝德,-210.711683,1.8162
sz.300323,华灿光电,-20.484573,-1.4286
sz.300324,旋极信息,-28.361329,-2.8986
sz.300326,ST凯利,-46.420844,-2.5437
sz.300327,中颖电子,74.430409,-2.3432
sz.300328,宜安科技,-1305.578192,-3.0717
sz.300329,海伦钢琴,-21.99928,-2.4838
sz.300331,苏大维格,-98.870451,-0.912
sz.300332,天壕能源,38.003363,-0.5758
sz.300333,兆日科技,-106.387843,-1.9471
sz.300334,津膜科技,192.870014,-0.823
sz.300335,迪森股份,47.687998,-0.3384
sz.300337,银邦股份,201.486879,-2.1179
sz.300338,ST开元,-10.314262,-0.5102
sz.300339,润和软件,253.571622,-2.6239
sz.300340,科恒股份,-25.672576,-5.5427
sz.300341,麦克奥迪,51.537976,-3.2468
sz.300342,天银机电,79.180392,-0.5596
sz.300343,ST联创,123.94431,-2.381
sz.300344,ST立方,-30.088612,-3.4146
sz.300345,华民股份,-14.450861,-1.3908
sz.300346,南大光电,78.585849,-0.5841
sz.300347,泰格医药,173.82686,-1.4404
sz.300348,长亮科技,701.480648,-6.8046
sz.300349,金卡智能,16.920096,-0.4039
sz.300350,华鹏飞,-122.254449,3.8835
sz.300351,永贵电器,57.030927,-1.9584
sz.300352,北信源,-39.039856,-1.4599
sz.300353,东土科技,163.141111,-2.0853
sz.300354,东华测试,44.558009,-1.3155
sz.300355,蒙草生态,144.776822,-0.6912
sz.300357,我武生物,42.457637,-2.2205
sz.300358,楚天科技,-11.528783,-1.8265
sz.300359,全通教育,-33.102621,-0.3205
sz.300360,炬华科技,11.224353,-0.6879
sz.300363,博腾股份,-67.198635,-4.6703
sz.300364,中文在线,-74.692256,3.621
sz.300365,恒华科技,-26.190195,-0.5839
sz.300366,创意信息,-63.877585,-2.6538
sz.300368,汇金股份,-22.472353,-2.9787
sz.300369,绿盟科技,-19.770223,-1.7566
sz.300370,安控科技,-46.290837,0.0
sz.300371,汇中股份,42.54197,-1.8377
sz.300373,扬杰科技,27.120034,-1.6556
sz.300374,中铁装配,-70.7594,0.6768
sz.300375,鹏翎股份,55.057934,-0.9785
sz.300376,ST易事特,49.199086,-1.0
sz.300377,赢时胜,-45.751292,-2.8358
sz.300378,鼎捷数智,84.906944,-1.4446
sz.300379,*ST东通,-5.76602,-1.9573
sz.300380,安硕信息,465.329405,-2.5788
sz.300381,溢多利,236.628293,0.7682
sz.300382,斯莱克,-70.562047,-4.3321
sz.300383,光环新网,91.316616,-2.9333
sz.300384,三联虹普,18.394911,-1.7067
sz.300385,雪浪环境,-3.79179,-0.3584
sz.300386,飞天诚信,-159.489397,-4.3213
sz.300387,富邦科技,30.019334,-1.3641
sz.300388,节能国祯,13.766444,0.0
sz.300389,艾比森,53.165151,-1.249
sz.300390,天华新能,48.811846,-2.381
sz.300391,*ST长药,-2.299997,-2.093
sz.300393,中来股份,-8.292074,-1.5823
sz.300394,天孚通信,56.376678,0.6035
sz.300395,菲利华,122.243688,-3.6368
sz.300396,迪瑞医疗,111.515618,0.0
sz.300397,天和防务,-50.065135,-1.7781
sz.300398,飞凯材料,36.707901,-0.7504
sz.300399,天利科技,347.694638,-3.3543
sz.300400,劲拓股份,43.747982,-1.4021
sz.300401,花园生物,28.172923,-0.6101
sz.300402,宝色股份,69.509075,0.2066
sz.300403,汉宇集团,37.929786,-2.4634
sz.300404,博济医药,267.142356,1.1743
sz.300405,科隆股份,-32.488327,-0.7716
sz.300406,九强生物,17.497707,-0.672
sz.300407,凯发电气,47.054716,0.8242
sz.300408,三环集团,28.369347,-0.9351
sz.300409,道氏技术,72.499355,-2.759
sz.300410,正业科技,-15.414811,-5.4444
sz.300411,金盾股份,388.344604,-3.4434
sz.300412,迦南科技,73.895365,-0.7168
sz.300413,芒果超媒,33.061875,-0.1778
sz.300414,中光防雷,638.342766,-3.4934
sz.300415,伊之密,15.622207,-1.4205
sz.300416,苏试试验,34.392491,4.9618
sz.300417,南华仪器,118.22492,0.9615
sz.300418,昆仑万维,-20.101787,-0.2861
sz.300419,ST浩丰,-447.207535,0.0
sz.300420,五洋自控,-46.345924,-0.5618
sz.300421,力星股份,80.255926,-2.5689
sz.300422,博世科,-2.867318,-0.3937
sz.300423,昇辉科技,-24.667472,-1.2987
sz.300424,航新科技,-41.288754,-1.1079
sz.300425,中建环能,45.34091,-0.722
sz.300426,华智数媒,-70.048222,2.1042
sz.300427,红相股份,-11.411775,-3.3898
sz.300428,立中集团,19.719708,-2.2388
sz.300429,强力新材,-38.269644,1.7832
sz.300430,诚益通,70.109476,-2.6137
sz.300432,富临精工,44.659507,-2.7864
sz.300433,蓝思科技,31.916409,-1.9793
sz.300434,金石亚药,71.920536,6.422
sz.300435,中泰股份,-123.425721,-1.2242
sz.300436,广生堂,-90.795455,5.1833
sz.300437,清水源,-35.015486,-1.8947
sz.300438,鹏辉能源,-42.266652,-2.5518
sz.300439,美康生物,21.09824,-0.5195
sz.300440,运达科技,91.149265,-1.6156
sz.300441,鲍斯股份,6.694128,3.9168
sz.300442,润泽科技,45.887365,-4.1447
sz.300443,金雷股份,34.181738,-1.9788
sz.300444,双杰电气,4181.236127,-0.135
sz.300445,康斯特,32.797731,-2.2774
sz.300446,航天智造,18.512356,0.0
sz.300447,全信股份,-5499.629107,-2.2565
sz.300448,浩云科技,-100.431107,-2.2288
sz.300449,汉邦高科,-40.558035,-1.8065
sz.300450,先导智能,468.845734,-2.731
sz.300451,创业慧康,-44.507201,-0.8562
sz.300452,山河药辅,28.948208,1.4065
sz.300453,三鑫医疗,20.320844,1.4908
sz.300454,深信服,97.891851,-1.1432
sz.300455,航天智装,154.14001,-1.5141
sz.300456,赛微电子,-89.120966,-2.4202
sz.300457,赢合科技,38.071236,-3.7409
sz.300458,全志科技,158.305622,-2.3126
sz.300459,汤姆猫,-22.090843,3.777
sz.300460,惠伦晶体,-15.915161,-1.5179
sz.300461,田中精机,-21.633865,0.3906
sz.300462,ST华铭,528.708272,-1.2961
sz.300463,迈克生物,261.195338,-1.1459
sz.300464,星徽股份,-5.358934,-0.1825
sz.300465,高伟达,368.927247,-2.8607
sz.300466,赛摩智能,-62.050457,-1.1483
sz.300467,迅游科技,303.314432,3.0213
sz.300468,四方精创,339.869238,-7.9487
sz.300469,信息发展,-103.187123,0.874
sz.300470,中密控股,19.56961,-0.4453
sz.300471,厚普股份,-81.034928,-2.0354
sz.300472,*ST新元,-2.897453,-2.7027
sz.300473,德尔股份,93.316279,-2.848
sz.300474,景嘉微,-193.718181,-2.0289
sz.300475,香农芯创,59.123263,-0.7299
sz.300476,胜宏科技,88.822949,1.4901
sz.300477,ST合纵,-3.77911,-1.3889
sz.300478,杭州高新,-83.361839,-0.955
sz.300479,神思电子,149.758004,-2.8207
sz.300480,光力科技,-52.020506,-1.4554
sz.300481,濮阳惠成,25.88813,-1.4791
sz.300482,万孚生物,21.764177,-0.2073
sz.300483,首华燃气,-4.779023,4.783
sz.300484,蓝海华腾,90.388498,-5.0587
sz.300485,赛升药业,44.642162,-3.6013
sz.300486,东杰智能,-18.258289,9.1897
sz.300487,蓝晓科技,33.480053,0.8483
sz.300488,恒锋工具,43.949996,-2.3991
sz.300489,光智科技,80.682184,-3.8902
sz.300490,华自科技,-8.089627,-2.5641
sz.300491,通合科技,346.742223,-1.6811
sz.300492,华图山鼎,131.601587,2.0509
sz.300493,润欣科技,284.428416,-2.4297
sz.300494,盛天网络,-29.096803,1.9297
sz.300496,中科创达,65.786497,-1.9926
sz.300497,富祥药业,-20.513931,-0.4916
sz.300498,温氏股份,9.408902,0.0
sz.300499,高澜股份,-135.16166,2.0934
sz.300500,启迪设计,-26.34755,5.9046
sz.300501,海顺新材,45.350274,-2.3016
sz.300502,新易盛,46.295384,-1.572
sz.300503,昊志机电,78.792138,-1.8773
sz.300504,天邑股份,-63.166869,-0.6266
sz.300505,川金诺,25.072595,0.2897
sz.300506,ST名家汇,-18.304584,-2.3364
sz.300507,苏奥传感,45.061997,-1.6456
sz.300508,维宏股份,34.813586,-0.9565
sz.300509,新美星,47.445582,-0.8734
sz.300510,金冠股份,-12.583902,-0.5988
sz.300511,雪榕生物,-6.247709,-1.682
sz.300512,中亚股份,155.582401,-1.459
sz.300513,恒实科技,-2.814665,-1.6216
sz.300514,友讯达,15.434534,-0.6545
sz.300515,三德科技,33.34084,-1.1637
sz.300516,久之洋,344.1145,0.2522
sz.300517,海波重科,243.301882,0.3205
sz.300518,新迅达,-10.577721,-1.9594
sz.300519,新光药业,50.977485,0.3628
sz.300520,科大国创,-172.51262,-2.0359
sz.300521,爱司凯,-405.20544,-0.7048
sz.300522,世名科技,435.56003,-2.5243
sz.300523,辰安科技,-18.181771,-2.4686
sz.300525,博思软件,38.508197,-1.7693
sz.300527,ST应急,-2751.269247,4.9497
sz.300528,幸福蓝海,-72.124306,20.0
sz.300529,健帆生物,26.873328,0.911
sz.300530,领湃科技,-15.341357,-6.4533
sz.300531,优博讯,-47.755032,-4.427
sz.300532,今天国际,22.656338,-0.9577
sz.300533,冰川网络,23.01588,1.3333
sz.300534,陇神戎发,119.418212,0.5505
sz.300535,达威股份,-132.264391,-0.9096
sz.300536,农尚环境,-28.184973,0.4306
sz.300537,广信材料,-148.78532,0.6051
sz.300538,同益股份,-30.935407,-0.6711
sz.300539,横河精密,154.756248,-3.322
sz.300540,蜀道装备,56.990364,-0.4144
sz.300541,先进数通,92.562182,-2.7954
sz.300542,新晨科技,-86.864164,-3.3868
sz.300543,朗科智能,67.235084,-1.5254
sz.300545,联得装备,23.192915,-2.285
sz.300546,雄帝科技,254.986975,-5.5464
sz.300547,川环科技,33.895645,0.8501
sz.300548,长芯博创,163.79601,-1.4403
sz.300549,优德精密,175.906173,-3.6435
sz.300550,和仁科技,99.129708,0.4438
sz.300551,古鳌科技,-10.678058,-2.2472
sz.300552,万集科技,-16.469965,-1.5302
sz.300553,集智股份,165.887906,1.4576
sz.300554,三超新材,-18.22939,-0.9457
sz.300555,ST路通,-33.627794,-0.9082
sz.300556,丝路视觉,-7.775597,-0.8099
sz.300557,理工光科,93.47545,-1.4245
sz.300558,贝达药业,66.035149,-2.3231
sz.300559,佳发教育,236.001281,-1.7617
sz.300560,中富通,-25.480974,-1.3418
sz.300561,*ST汇科,-211.609604,-1.4587
sz.300562,乐心医疗,50.333229,-0.1832
sz.300563,神宇股份,167.485391,-0.3351
sz.300564,筑博设计,55.640675,1.3451
sz.300565,科信技术,-17.645928,-1.403
sz.300566,激智科技,25.387911,-1.5361
sz.300567,精测电子,-380.057151,-1.6103
sz.300568,星源材质,52.623093,-2.78
sz.300569,天能重工,-21.668153,-0.9025
sz.300570,太辰光,86.996963,6.3843
sz.300571,平治信息,-40.153198,-2.2898
sz.300572,安车检测,-27.440882,
sz.300573,兴齐眼药,35.021125,-3.2297
sz.300575,中旗股份,-267.927039,-0.8475
sz.300576,容大感光,118.384191,1.9336
sz.300577,开润股份,12.490124,0.488
sz.300578,会畅通讯,205.384604,0.7205
sz.300579,数字认证,529.496129,-2.2122
sz.300580,贝斯特,42.915094,-2.2494
sz.300581,晨曦航空,-454.082471,-3.4558
sz.300582,英飞特,399.400238,-2.4017
sz.300583,赛托生物,-29.437805,0.4338
sz.300584,海辰药业,99.443738,-1.8655
sz.300585,奥联电子,-234.520893,-1.7647
sz.300586,美联新材,455.247587,-1.8852
sz.300587,天铁科技,1407.77672,3.0216
sz.300588,熙菱信息,-59.566628,-6.402
sz.300589,江龙船艇,-1110.357086,2.1206
sz.300590,移为通信,44.756759,-1.7464
sz.300591,万里马,-26.258822,-1.4167
sz.300592,华凯易佰,63.541224,0.9666
sz.300593,新雷能,-18.495962,-0.9759
sz.300594,朗进科技,-25.32134,-1.4211
sz.300595,欧普康视,30.095667,-0.4396
sz.300596,利安隆,16.607865,1.146
sz.300597,吉大通信,-1700.20044,-0.7064
sz.300598,诚迈科技,-76.084578,-0.554
sz.300599,雄塑科技,-33.274546,-0.8028
sz.300600,国瑞科技,-124.236753,14.8408
sz.300601,康泰生物,116.606454,0.0564
sz.300602,飞荣达,62.849868,-2.7975
sz.300603,立昂技术,195.891001,-2.292
sz.300604,长川科技,41.687907,-1.576
sz.300605,恒锋信息,-31.468668,-1.7045
sz.300606,金太阳,-216.908809,-0.7992
sz.300607,拓斯达,-59.218239,-0.7951
sz.300608,思特奇,-55.986986,-2.707
sz.300609,汇纳科技,-872.321184,-0.5662
sz.300610,晨化股份,29.247179,-0.6568
sz.300611,美力科技,40.788185,-3.1388
sz.300612,宣亚国际,-144.717684,-0.5168
sz.300613,富瀚微,47.404668,-0.823
sz.300614,百川畅银,-9.110818,2.108
sz.300615,欣天科技,-204.132436,-0.0691
sz.300616,尚品宅配,-18.596104,-0.2872
sz.300617,安靠智电,35.104501,-1.6704
sz.300618,寒锐钴业,54.766642,-1.4786
sz.300619,金银河,-34.232328,-4.7968
sz.300620,光库科技,192.370945,
sz.300621,维业股份,2809.950866,-0.2144
sz.300622,博士眼镜,69.803989,-1.3321
sz.300623,捷捷微电,51.526947,0.3287
sz.300624,万兴科技,-68.911824,0.6361
sz.300625,三雄极光,185.086349,0.326
sz.300626,华瑞股份,-314.732019,-0.0882
sz.300627,华测导航,45.38669,-0.3855
sz.300628,亿联网络,16.513429,-1.7684
sz.300629,新劲刚,90.16528,-1.3705
sz.300631,久吾高科,68.995642,-1.5123
sz.300632,光莆股份,85.306688,-3.8352
sz.300633,开立医疗,279.087849,1.2172
sz.300634,彩讯股份,56.759505,-1.0021
sz.300635,中达安,-36.277494,0.9651
sz.300636,同和药业,42.845685,-0.2334
sz.300637,扬帆新材,-128.942201,5.8974
sz.300638,广和通,33.902035,-3.4634
sz.300639,凯普生物,-6.331113,-1.6541
sz.300640,德艺文创,177.530337,-0.7634
sz.300641,正丹股份,8.45254,2.5085
sz.300642,透景生命,68.653371,-0.8913
sz.300643,万通智控,39.763714,-7.8683
sz.300644,南京聚隆,39.262138,-5.4948
sz.300645,正元智慧,248.354511,-3.6998
sz.300647,超频三,-7.330036,-1.1852
sz.300648,星云股份,-124.546109,-2.4124
sz.300649,杭州园林,-40.630035,-0.5981
sz.300650,太龙股份,60.924846,-1.338
sz.300651,金陵体育,176.60977,6.6334
sz.300652,雷迪克,69.090588,0.1741
sz.300653,正海生物,33.547766,0.3563
sz.300654,世纪天鸿,100.164413,-0.7061
sz.300655,晶瑞电材,-90.723966,4.1148
sz.300656,民德电子,-57.884147,-1.1236
sz.300657,弘信电子,389.008397,-2.982
sz.300658,延江股份,82.201732,-1.5027
sz.300659,中孚信息,-25.280319,-1.7686
sz.300660,江苏雷利,64.859584,-1.9524
sz.300661,圣邦股份,88.683281,0.0
sz.300662,科锐国际,31.093319,2.0319
sz.300663,科蓝软件,-17.105892,-4.4478
sz.300664,鹏鹞环保,21.238464,-0.3623
sz.300665,飞鹿股份,-13.517621,-1.1364
sz.300666,江丰电子,37.401475,-1.694
sz.300667,必创科技,-21.328666,-0.8696
sz.300668,杰恩设计,-465.258288,-0.6572
sz.300669,沪宁股份,219.188752,-4.3952
sz.300670,大烨智能,-146.587334,1.3889
sz.300671,富满微,-29.586973,-0.7659
sz.300672,国科微,165.012978,-0.8981
sz.300673,佩蒂股份,24.084372,0.0635
sz.300674,宇信科技,46.972514,-3.5956
sz.300675,建科院,-221.18111,3.0303
sz.300676,华大基因,-22.753123,-1.9557
sz.300677,英科医疗,14.071383,5.4986
sz.300678,中科信息,1931.767153,-1.2865
sz.300679,电连技术,36.420529,7.0359
sz.300680,隆盛科技,35.30847,-3.0402
sz.300681,英搏尔,101.869726,-2.0373
sz.300682,朗新集团,-97.691362,-5.8958
sz.300683,海特生物,-101.95614,2.707
sz.300684,中石科技,38.365952,-1.5496
sz.300685,艾德生物,30.835447,-1.0054
sz.300686,智动力,-18.814498,-1.8078
sz.300687,赛意信息,85.658529,-1.4793
sz.300688,创业黑马,-58.656256,-0.0898
sz.300689,澄天伟业,309.100901,-2.5786
sz.300690,双一科技,36.047833,-1.7907
sz.300691,联合光电,321.18516,-0.9312
sz.300692,中环环保,56.869546,-0.6192
sz.300693,盛弘股份,23.269966,-2.0556
sz.300694,蠡湖股份,71.287827,-1.5244
sz.300695,兆丰股份,60.214201,-3.8514
sz.300696,爱乐达,-440.262272,0.297
sz.300697,电工合金,44.978993,-1.7277
sz.300698,万马科技,128.576267,-3.629
sz.300699,光威复材,35.833866,-0.6862
sz.300700,岱勒新材,-15.437634,-3.4142
sz.300701,森霸传感,87.961106,-1.108
sz.300702,天宇股份,89.08246,-0.0384
sz.300703,创源股份,32.708213,-1.6889
sz.300705,九典制药,17.58848,-0.6067
sz.300706,阿石创,-228.868124,11.8192
sz.300707,威唐工业,-238.406441,-0.8152
sz.300708,聚灿光电,43.405323,-0.8567
sz.300709,精研科技,62.420405,-2.2317
sz.300710,万隆光电,-9.531214,-0.7913
sz.300711,广哈通信,66.742562,-0.6326
sz.300712,永福股份,129.872228,-0.8856
sz.300713,英可瑞,-33.630111,-2.6573
sz.300715,凯伦股份,-7.380463,-1.0329
sz.300716,ST泉为,-10.242174,-0.6684
sz.300717,华信新材,35.024728,-2.1605
sz.300718,长盛轴承,117.7697,-3.9024
sz.300719,安达维尔,17280.303712,-1.7951
sz.300720,海川智能,87.281723,-0.09
sz.300721,怡达股份,-80.395887,0.5219
sz.300722,新余国科,143.9338,-2.3
sz.300723,一品红,-56.906109,-1.5391
sz.300724,捷佳伟创,6.832241,-1.4902
sz.300725,药石科技,47.835492,-7.1563
sz.300726,宏达电子,57.88934,-3.3862
sz.300727,润禾材料,49.759732,-2.0437
sz.300729,乐歌股份,16.20336,-0.8152
sz.300730,科创信息,-47.823099,-2.7027
sz.300731,科创新源,142.189969,-0.3372
sz.300732,设研院,-17.44098,20.0
sz.300733,西菱动力,85.789492,-4.8512
sz.300735,光弘科技,80.466524,2.2868
sz.300736,百邦科技,-112.530079,1.1525
sz.300737,科顺股份,188.924563,-0.1842
sz.300738,奥飞数据,162.629209,-2.5436
sz.300739,明阳电路,376.148241,-1.0526
sz.300740,水羊股份,58.20971,-0.6548
sz.300741,华宝股份,-36.972311,-0.3072
sz.300743,天地数码,29.995875,-0.7878
sz.300745,欣锐科技,-21.014068,-2.45
sz.300746,汉嘉设计,-8.493951,-0.2513
sz.300747,锐科激光,193.173564,-0.3326
sz.300748,金力永磁,107.181974,-2.8439
sz.300749,顶固集创,-11.061467,-1.4773
sz.300750,宁德时代,23.309997,-5.0476
sz.300751,迈为股份,24.654515,-2.1826
sz.300752,隆利科技,38.568224,-1.5968
sz.300753,爱朋医疗,-449.481043,0.3085
sz.300755,华致酒行,107701.031098,-0.1596
sz.300756,金马游乐,-1348.508873,0.0
sz.300757,罗博特科,933.085416,-4.2147
sz.300758,七彩化学,44.290356,-0.4084
sz.300759,康龙化成,30.626904,-2.0097
sz.300760,迈瑞医疗,25.905376,2.6486
sz.300761,立华股份,9.933434,1.2435
sz.300762,上海瀚讯,-146.976692,-1.3819
sz.300763,锦浪科技,27.104332,-2.2137
sz.300765,新诺威,-1512.510956,0.2674
sz.300766,每日互动,-180.77033,-1.8257
sz.300767,震安科技,-29.801998,11.2903
sz.300768,迪普科技,71.869449,-1.4798
sz.300769,德方纳米,-7.212268,-1.9336
sz.300770,新媒股份,14.190872,2.7455
sz.300771,智莱科技,81.927022,-0.9295
sz.300772,运达股份,22.654476,1.1637
sz.300773,拉卡拉,88.771245,-6.2244
sz.300774,倍杰特,30.395473,-1.8143
sz.300775,三角防务,43.602683,-1.6974
sz.300776,帝尔激光,29.598133,-1.4103
sz.300777,中简科技,37.794959,-1.9193
sz.300778,新城市,-54.576765,0.0638
sz.300779,惠城环保,2774.31531,-1.3621
sz.300780,德恩精工,-19.44087,-1.4961
sz.300781,因赛集团,-172.268935,0.2188
sz.300782,卓胜微,256.884464,-0.6962
sz.300783,三只松鼠,31.445482,0.2649
sz.300784,利安科技,48.95762,-1.2164
sz.300785,值得买,75.529563,-0.8182
sz.300786,国林科技,-54.690473,0.3914
sz.300787,海能实业,50.797928,-2.5921
sz.300788,中信出版,45.250281,-0.372
sz.300789,唐源电气,61.548846,-2.0638
sz.300790,宇瞳光学,42.776314,-2.0508
sz.300791,仙乐健康,21.803139,0.8165
sz.300792,壹网壹创,80.585722,-1.08
sz.300793,佳禾智能,156.359883,-1.8018
sz.300795,米奥会展,40.927386,-1.2698
sz.300796,贝斯美,-144.011561,-0.37
sz.300797,钢研纳克,37.832079,-1.6032
sz.300798,锦鸡股份,-479.047327,-1.4891
sz.300800,力合科技,74.077193,-0.1693
sz.300801,泰和科技,45.682859,-1.9256
